city_code,lat,lon
016070,49.453872,11.077298
016250,48.7784485,9.1800132
016270,50.0820384,8.2416556
016300,51.264018,7.1780374
016330,5.5600141,-0.2057437
016340,6.698081,-1.6230404
016390,5.6596441,-0.0096592
016420,37.9872554,23.7643993
016510,40.6403167,22.9352716
016670,14.5166247,-90.587867
016690,14.6456946,-90.5946789
016730,14.52694,-90.5875
016740,9.5170602,-13.6998434
016950,15.505647,-88.0241963
016960,14.0931919,-87.2012631
016980,47.4983815,19.0404707
017130,23.8312377,91.2823821
017140,27.1752554,78.0098161
017150,23.0216238,72.5797068
017160,19.092952,74.7493451
017170,23.7414092,92.7209297
017180,26.4691,74.639
017190,20.7116604,77.002632
017220,27.8815412,78.0690216
017240,25.4381302,81.8338005
017260,27.5646036,76.6131841
017290,19.1810344,73.1962072
017300,13.1193746,80.1507648
017310,20.9316219,77.7588455
017320,31.6343083,74.8736788
017350,14.6783221,77.6065039
017380,25.5596879,84.6612934
017390,23.6871297,86.9746587
017410,19.8739536,75.3277803
017420,13.1254758,80.09409
017500,22.64859,88.34115
017530,12.9791198,77.5912997
017580,22.7176238,88.4889529
017600,28.3523609,79.4096542
017680,30.2081076,74.9485371
017700,25.4138614,86.1348858
017710,15.8572666,74.5069343
017720,15.1467299,76.9125211
017780,25.2494829,86.9828131
017800,27.2154447,77.4986962
017820,21.7353478,81.9444592
017840,21.7718836,72.1416449
017860,21.2012352,81.3352119
017870,25.348,74.636
017890,19.3025562,73.0588072
017910,23.2530923,77.3962718
017920,20.1480813,85.6764298
017990,16.8269911,75.7175387
018000,28.0159286,73.3171367
018010,22.0785627,82.1476475
018030,23.6579303,86.0845069
018060,19.3098134,84.7971562
018150,30.7194022,76.764655200000007
018160,19.9508161,79.2986673
018180,13.0801721,80.2838331
018280,11.0018115,76.9628425
018320,20.4686,85.8792
018360,26.1569653,85.8995119
018380,13.9400443,76.9658065
018390,14.4661266,75.9206361
018400,30.3255646,78.0436813
018420,28.6517178,77.2219388
018470,22.96363,76.054867
018480,23.7952809,86.4309638
018500,20.898,74.7732
018570,21.1897285,81.2746469
018580,31.6583488,76.8256984
018590,21.2012352,81.3352119
018640,26.7781316,79.0221467
018660,28.402837,77.3085626
018670,27.36462,79.63123
018690,27.1527986,78.3991439
018710,17.6813983,83.2130062
018730,23.2232877,72.6492267
018780,24.7964355,85.0079563
018800,28.6711527,77.4120356
018860,26.7600217,83.3668129
018890,17.3310003,76.8334228
018920,16.2915189,80.4541588
018930,28.4889572,77.0107838
018950,26.1805978,91.753943
018960,26.2037247,78.1573628
019030,23.8402649,91.3512031
019040,28.7299677,77.775499
019110,29.1562688,75.7292303
019140,15.3518378,75.1379848
019160,17.3887859,78.4610647
019170,16.6959348,74.4555755
019180,24.8006088,93.9369998
019190,22.7203851,75.8682103
019210,23.1608938,79.9497702
019250,26.916194,75.820349
019260,31.3323762,75.576889
019270,20.9968453,75.5683795
019280,29.5491,79.72092
019300,32.7185614,74.8580917
019310,22.4732415,70.0552102
019320,22.8015194,86.2029579
019360,25.4502464,78.5800085
019390,26.2967719,73.0351433
019410,21.5174107,70.4642757
019430,16.9437385,82.2350607
019450,19.2431167,73.1403065
019460,19.2334875,73.1182464
019470,22.6707281,88.3763418
019520,11.8762254,75.3738043
019530,26.4609135,80.3217588
019570,18.4346438,79.1322648
019580,29.6803266,76.9896254
019670,28.700001,77.0555546
019700,9.9633864,76.2536614
019720,16.6603273,74.1960038
019730,22.5677459,88.3476023
019740,8.8870537,76.5907058
019750,30.66147,77.85462
019760,25.1737019,75.8574194
019790,11.2446144,75.7759372
019820,17.910226,78.1557457
019830,23.7299317,86.8397981
019850,15.8309251,78.0425373
019860,17.34769,78.55757
019890,18.3983393,76.562087
019900,18.9461885,74.8543275
019910,26.8381,80.9346001
019920,30.9090157,75.851601
019960,9.9261153,78.1140983
020000,22.508621,88.2532182
020030,20.5575459,74.5242544
020090,12.8698101,74.8430082
020130,27.4955539,77.6855554
020150,25.9391096,83.5716125
020170,28.9963296,77.7061915
020180,19.2955429,72.8573593
020230,28.8334982,78.7732864
020290,18.9387711,72.8353355
020320,29.4662369,77.6961699
020330,26.1182898,85.3857888
020340,12.3051828,76.6553609
020390,21.1498134,79.0820556
020430,20.4241006,79.5965294
020440,19.169335,77.311013
020470,20.0112475,73.7902364
020490,18.9607979,72.9288871
020520,14.4493717,79.9873763
020530,28.6141793,77.2022662
020550,18.6732693,78.0978477
020560,28.5726442,77.3547609
020620,11.934018,79.7858813
020690,22.6950342,88.3770603
020700,29.3912753,76.9771675
020720,19.262469,76.7718
020750,30.3295605,76.4127819
020760,25.6093239,85.1235252
020810,18.6279288,73.8009829
020830,11.9340568,79.8306447
020880,18.5203062,73.8543185
020900,25.7773601,87.4731227
020970,21.2379469,81.6336833
020980,17.0050454,81.7804732
021000,19.25861,84.90517
021020,22.3045769,70.802161
021070,28.8014001,79.0284337
021090,23.3700354,85.3250132
021110,23.3311044,75.0360846
021180,28.9010899,76.5801935
021210,23.8417793,78.7466817
021220,29.9637438,77.5427464
021240,11.6612012,78.1602498
021280,16.8502534,74.5948885
021320,24.5751308,80.8325721
021370,27.8827491,79.9109575
021400,13.9311723,75.569737
021440,26.7164127,88.4309916
021500,17.6715272,75.8975502
021510,29.0033144,77.0167323
021520,22.6211141,88.3928973
021550,34.0747444,74.8204443
021580,21.1864607,72.8081281
021640,19.1943294,72.9701779
021670,8.5058909,76.9570481
021690,10.5256633,76.2131442
021710,10.804973,78.6870296
021720,8.7295261,77.6852354
021730,13.6316368,79.4231711
021740,11.1017815,77.345192
021790,13.3400771,77.1006208
021800,24.578721,73.6862571
021820,23.174597,75.7851423
021830,19.2227363,73.1657782
021890,22.297076,73.1957373
021930,25.3356491,83.0076292
021990,16.5087586,80.6185102
022010,17.7231276,83.3012842
022040,17.9899747,79.6043994
060013,12.9057887,77.6275118
060033,17.3321548,78.615148
060034,19.07283,72.88261
060044,14.4671491,78.8228877
060093,19.4258788,72.8224901
022080,-3.6959434,128.178785
022090,-1.2398711,116.8593379
022110,-5.4460713,105.2643742
022120,-3.31987,114.59075
022130,-6.9344694,107.6049539
022140,1.1061034,104.0378246
022150,-3.7922858,102.2623797
022190,-6.5962986,106.7972421
022200,-6.7137044,108.5608483
022210,-8.6524973,115.2191175
022230,-8.7996802,115.1506101
022240,-1.6296917,103.6077806
022250,-2.5387539,140.7037389
022270,-7.8111057,112.0046051
022310,-5.1342962,119.4124282
022320,-7.980589,112.6448529
022330,1.4900578,124.8408708
022340,-8.5837726,116.10685
022350,3.5896654,98.6738261
022370,-0.9524785,100.3632419
022380,-7.476977,108.0847912
022410,-2.9888297,104.756857
022490,-0.5017804,117.1393089
022500,-6.9904038,110.4229455
022510,-6.9199289,106.9265095
022520,-7.2459717,112.7378266
022530,-7.5692462,110.828448
022540,-6.1727031,106.6408501
022600,-7.8011945,110.364917
022620,31.3221023,48.6805735
022650,34.0956347,49.6913344
022660,38.2493585,48.297455
022670,36.5452581,52.6846571
022680,27.2220302,56.3787974
022740,32.3780257,48.4032064
022750,32.6707877,51.6650002
022770,36.8392776,54.4320858
022780,34.7990866,48.5148169
022810,35.8121955,51.0073853
022820,33.9873888,51.4427935
022830,30.2924085,57.0645647
022840,34.3239414,47.0735891
022860,33.4804844,48.3751949
022930,36.2974945,59.6059232
022953,35.6589015,51.0586022
022970,36.210595,58.7922805
022980,37.5493473,45.0682863
023010,36.2804074,50.006663
023020,35.7204271,51.1100769
023030,34.6423117,50.8800969
023050,37.2793607,49.5846102
023070,35.3126047,46.9978639
023090,36.5659598,53.0587229
023120,29.6060218,52.5378041
023140,38.0739964,46.2961952
023150,35.7006177,51.4013785
023170,31.8886686,54.3641264
023190,29.4928874,60.8503017
023200,36.6699809,48.4859398
023209,35.666763,50.9790423
023210,33.4933777,44.3464677
023230,33.3024309,44.3787992
023240,30.4952367,47.8090981
023260,36.1911624,44.0094652
023270,32.482245,44.4328131
023280,33.450669,44.1665146
023300,32.6156423,44.0348194
023310,35.4701099,44.3964846
023340,36.3415843,43.1291386
023350,32.0010227,44.3299926
023400,53.3497645,-6.2602732
023480,32.8191218,34.9983856
023500,31.778345,35.2250786
023560,32.0804808,34.7805274
023590,41.1257843,16.8620293
023610,44.4936714,11.3430347
023650,37.5022355,15.08738
023690,43.7698712,11.2555757
023720,44.40726,8.9338624
023790,45.4667971,9.1904984
023820,40.8359336,14.2487826
023850,38.1112268,13.3524434
023960,42.061443,12.5682628
024020,45.0677551,7.6824892
024080,45.4371908,12.3345898
024090,45.4384958,10.9924122
024110,5.320357,-4.016107
024120,7.6906058,-5.0298408
024160,17.9712148,-76.7928128
024230,34.6832635,134.9476925
024250,39.7168644,140.1295178
024260,34.7288995,135.412989
024280,40.8228549,140.7473584
024290,43.762785,142.3579364
024350,35.609985,140.118126
024420,35.6611119,139.4734451
024480,35.364842,139.465077
024500,36.0621355,136.2240019
024510,36.7081839,136.9316736
024520,37.760777,140.4745807
024530,34.4892799,133.3618898
024540,35.699997,139.988668
024550,35.4230949,136.7627526
024580,35.660175,139.283071
024600,41.7740323,140.7262355
024620,34.7036136,137.7349439
024680,34.678147,135.597728
024700,34.8393509,134.6940046
024720,34.818215,135.659225
024730,35.357674,139.318278
024750,34.3980242,132.476095
024810,34.834009,135.5539509
024820,35.497775,140.1156996
024830,35.729412,139.928568
024840,35.304878,136.806915
024990,37.0582925,140.8921311
025090,31.6020649,130.5641252
025120,34.786771,134.8498955
025150,36.5780499,136.6480247
025190,35.8676218,139.9756876
025210,35.273804,137.007459
025250,35.9251145,139.4856927
025260,35.8078228,139.7241054
025280,35.523142,139.708024
025320,33.8829996,130.8749015
025340,34.6932379,135.1943764
025350,33.5670908,133.5436798
025440,37.398488,140.3888101
025450,35.8908991,139.7909116
025470,32.7833323,130.7333361
025480,34.5850791,133.7719957
025500,33.3196648,130.5081592
025540,34.9847021,135.7586744
025560,35.5623785,139.4427817
025570,36.3893418,139.0632826
025600,35.7879371,139.903177
025640,33.8403214,132.7511037
025710,36.3657792,140.4713933
025730,31.9157577,131.4319499
025750,39.7006008,141.1367118
025780,36.6485851,138.1947664
025790,37.4478778,138.8541667
025810,32.7523904,129.8706603
025820,35.1851045,136.8998438
025830,26.213854,127.692221
025840,34.6845445,135.8048359
025890,37.887675,139.04792
025920,34.773632,135.3166017
026010,33.2327331,131.6060339
026020,34.6668949,133.9183576
026030,34.950974,137.260842
026060,35.906275,139.6239147
026090,34.6937569,135.5014539
026120,35.0048168,135.8687055
026170,35.56559,139.236215
026190,35.8616402,139.6457957
026200,34.529124,135.50156
026270,43.06866,141.3509218
026280,33.1638438,129.7256751
026310,38.2603811,140.8819104
026350,33.9493675,130.9219006
026360,34.9714603,138.3883965
026390,34.764884,135.51735
026430,34.3425592,134.0465338
026460,36.3220984,139.0032758
026470,34.8812905,135.6012398
026510,35.7994271,139.4687478
026520,34.0698307,134.5550353
026540,35.6820678,139.7655776
026590,36.7016421,137.2127904
026600,34.7627709,137.381575
026620,34.7862025,135.4737093
026630,43.7541218,142.5204591
026640,34.7339963,136.5101724
026730,35.870545,139.653413
026760,36.5549677,139.8828776
026770,34.234617,135.1782181
026800,38.2553393,140.3400205
026830,34.626275,135.605845
026850,34.9648428,136.624845
026860,35.444991,139.636768
026870,35.24063,139.660865
026930,50.2796448,57.2124606
026940,43.2363924,76.9457275
026950,51.1509206,71.4388595
027000,49.8161282,73.1026622
027040,52.2839774,76.9646409
027070,50.405029,80.249176
027090,42.8983675,71.327602099999993
027110,42.8943882,71.3920902
027140,49.95649,82.611923
027160,31.9515694,35.9239625
027170,32.5556091,35.8493023
027190,32.0668425,36.0885771
027200,0.5198329,35.2715481
027210,-0.1029109,34.7541761
027240,-4.0390146,39.648391
027250,-1.2519977,36.8933337
027260,-0.2802724,36.0712048
027300,39.9118601,127.5459424
027312,39.6730979,125.9536938
027330,40.9759795,126.5409327
027360,39.0046949,125.7358714
027370,38.5230778,125.7519178
027380,40.0969128,124.446358
027386,39.466895,125.9466078
027390,39.1532956,127.453564
027450,37.49889,126.78306
027460,35.1157262,129.0399028
027470,35.257724,128.606015
027480,36.8150283,127.1140654
027490,36.6471132,127.3923613
027500,37.8845604,127.716664
027520,35.8760146,128.5960624
027530,36.3320506,127.4338196
027590,35.2384775,128.96606
027620,37.6581862,126.8319452
027630,36.1136,128.336
027640,37.3675,126.94694
027650,35.9993007,126.7597856
027670,35.15472,126.91556
027680,37.44435,126.86499
027700,35.84278,129.21167
027730,37.2808823,127.4429132
027740,35.934924,126.940464
027750,37.4758926,126.6169555
027770,33.3939924,126.5626653
027800,35.82194,127.14889
027820,35.19278,128.08472
027840,35.2363353,128.5768063
027860,34.7903335,126.3847547
027930,36.0818625,129.3369099
027975,36.4799999,127.289
027990,37.4201556,127.1262092
028010,37.5666791,126.9782914
028040,34.9458165,127.5030767
028050,37.29111,127.00889
028080,37.7415,127.0474
028110,37.3569903,127.944816
028160,37.5045658,127.0450939
028220,42.8767446,74.6069949
028230,40.5361899,72.8033618
028245,17.9640988,102.6133707
028250,33.8959203,35.47843
028310,-29.310054,27.478222
028350,56.9493977,24.1051846
028360,6.328034,-10.797788
028450,54.8982139,23.9044817
028490,54.6870458,25.2829111
028510,22.20056,113.54611
028520,-18.9100122,47.5255809
028580,-15.7862543,35.0035694
028600,-13.973456,33.7878122
028630,4.5841,101.0829
028640,1.4655,103.7578
028660,3.0471533,101.4492077
028670,6.1256053,102.2393455
028690,3.1516636,101.6943028
028710,3.8196701,103.3292235
028770,2.7247562,101.9344913
028840,12.649319,-8.000337
028950,18.0792379,-15.9780071
028990,16.8680495,-99.8940182
029010,21.8806553,-102.2961323
029050,19.426431,-98.0774334
029110,21.1617854,-86.8510468
029115,22.005549,-99.6494097
029140,19.2612215,-98.8958362
029160,28.6523808,-106.0902046
029180,19.4183298,-98.9561056
029200,25.75976,-100.16287
029220,25.790768,-100.3063241
029240,19.5733975,-99.243949
029250,22.2783046,-97.8242686
029260,27.4846619,-109.9337782
029270,19.4917564,-99.1754748
029290,23.7389846,-99.1441352
029300,18.1367924,-94.3777592
029305,19.3265886,-103.9256614
029320,18.9239713,-96.9278109
029370,19.6577015,-99.232283
029380,20.2036094,-104.4858267
029390,18.9218274,-99.2342282
029400,24.7978965,-107.393395
029420,24.022008,-104.6547415
029430,19.5717968,-99.0445353
029440,31.8658887,-116.6029835
029460,25.5732473,-103.494779
029470,20.6720375,-103.3383962
029480,25.6766398,-100.2000721
029520,29.0948207,-110.9692202
029550,20.6758761,-101.3521052
029560,19.32929,-98.8082745
029600,18.8863894,-99.1701224
029610,17.7006623,-93.1978917
029615,20.443863,-97.4450587
029630,19.3114376,-99.1700453
029635,19.3637685,-98.9463136
029640,20.3691855,-101.9974856
029660,21.1218598,-101.6825081
029670,25.7845349,-109.0032924
029700,25.8520977,-97.5017951
029710,23.2313053,-106.4153144
029720,20.9670759,-89.6237402
029740,32.6248622,-115.448325
029750,19.4326009,-99.1333416
029770,19.3731766,-104.0008293
029780,26.925554,-101.4522926
029790,25.6397836,-100.2931016
029800,19.7027116,-101.1923818
029820,19.4743658,-99.2912449
029850,17.7096288,-91.4435723
029870,27.4761506,-99.5185992
029880,17.0604663,-96.7253575
029900,18.8592329,-97.1106537
029910,20.1165413,-98.7413535
029930,20.5320852,-97.4536355
029940,19.3831879,-97.7396287
029950,20.6407176,-105.2203066
029960,20.5954708,-100.3970593
029970,26.0216171,-98.3061346
030000,25.4230425,-100.9927509
030020,19.6359452,-99.0948573
030050,22.2970554,-100.8671956
030070,19.2659835,-98.424878
030080,25.7358423,-100.2664945
030110,22.2970554,-100.8671956
030120,22.2329889,-97.8614802
030150,18.4658012,-97.3978348
030160,26.2524405,-108.9362743
030180,32.5010188,-116.9646629
030200,19.0297838,-98.9858196
030220,20.6084288,-103.3151995
030230,19.3173725,-98.2376413
030240,19.292545,-99.6569007
030250,20.6185208,-103.2227359
030260,25.5414662,-103.4531977
030280,20.0839585,-98.3635381
030300,16.7452184,-93.1418086
030310,19.4147269,-102.0522647
030330,19.1798858,-96.135648
030360,19.4837078,-99.2372051
030370,16.2601617,-93.5041703
030380,19.5408338,-96.9146374
030390,19.4457798,-97.0707568
030410,22.7470359,-102.5161988
030420,19.9418799,-102.3136824
030430,20.7032055,-103.4261243
030450,47.908056,106.8841356
030500,47.0244707,28.8322534
030780,-19.828707,34.841782
030810,-25.966213,32.56745
030820,-25.966917,32.466956
030850,-15.1194063,39.2615886
030960,-22.5744184,17.0791233
031000,27.708796,85.320244
031020,28.209538,83.991402
031050,52.3745403,4.8979755
031250,51.9228934,4.4631786
031260,52.0749456,4.2696802
031280,52.0749456,4.2696802
031300,52.0809856,5.127684
031410,-36.852095,174.7631803
031420,-43.5104787,172.5811305
031460,-36.9899509,174.8813168
031570,12.1461244,-86.273717
031610,13.501206,7.102534
031620,13.524834,2.109823
031630,13.8063421,8.9891659
031640,5.112735,7.364349
031660,7.161,3.348
031730,6.3330586,5.6221058
031760,4.9795999,8.3373597
031800,6.4499833,7.5000007
031850,7.3777462,3.8972497
031990,8.4963657,4.5480484
032050,9.9175125,8.8979401
032060,10.5182899,7.4359863
032070,11.9918671,8.5303654
032080,12.9894283,7.6006278
032110,6.4550575,3.3941795
032120,11.8395375,13.1536214
032200,8.133,4.25
032210,7.5981262,6.2317518
032250,6.133234,6.792318
032260,7.7791666,4.5538891
032300,7.8410537,3.9315363
032310,4.7676576,7.0188527
032360,13.0610588,5.2373194
032410,5.517,5.75
032420,11.1134917,7.7188449
032450,60.3943034,5.3258117
032460,59.9133301,10.7389701
032550,29.394644,71.6638747
032620,31.3389815,73.1549758
032640,32.1525312,74.1933745
032650,32.5686782,74.071481
032670,25.3801017,68.3750376
032680,33.6938118,73.0651511
032710,31.2860253,72.3416628
032740,24.8667795,67.0311286
032800,31.5656079,74.3141775
032810,27.5564798,68.2101509
032850,30.1979793,71.4724978
032910,34.0123846,71.5787458
032920,30.1891852,67.0184433
032940,33.5914237,73.0535122
032970,32.0898005,72.6782574
032990,31.71306,73.97833
033000,32.49268,74.53134
033010,27.6961883,68.8588754
033060,8.9714493,-79.5341802
033070,9.0552226,-79.4930756
033080,-9.4743301,147.1599504
033090,-25.2800459,-57.6343814
033110,-25.5169015,-54.6168645
033160,-16.3988667,-71.5369607
033190,-12.0522626,-77.1391133
033200,-6.7993953,-79.4943176
033210,-3.9294297,-70.7783731
033230,-13.5212349,-71.9711244
033240,-12.0761679,-75.2063189
033270,-3.749365,-73.2444145
033290,-12.0621065,-77.0365256
033310,-5.1949018,-80.6323
033370,-8.1116778,-79.0287742
033380,15.1399659,120.5879182
033383,14.5870262,121.1758611
033390,10.6762836,122.9513786
033395,14.4314357,120.9663629
033410,16.412007,120.5933937
033420,6.55,122.0666667
033430,13.7561219,121.057754
033435,14.3385061,121.0835962
033440,8.9478297,125.527228
033450,15.4905045,120.9684264
033470,8.4763659,124.6415658
033472,14.592419,121.1235181
033475,14.2143059,121.1675675
033486,14.6571285,120.984107
033510,10.3095549,123.8931107
033520,7.1970344,124.2351714
033537,14.3270819,120.9370871
033540,14.6619675,121.0256798
033570,6.112331,125.1717145
033590,8.2281556,124.2411508
033600,10.9534597,122.5756326
033602,14.419321,120.9312585
033620,14.6571285,120.984107
033650,10.2998655,123.981597
033660,14.4806089,120.9819099
033680,13.9594824,121.1854475
033690,13.9692166,121.6301905
033700,14.554594700000001,121.0214079
033720,14.675233,120.9573542
033740,14.5777807,121.0332295
033750,10.3437068,123.9422789
033760,14.5906216,120.9799696
033780,14.6331084,121.0993541
033790,14.3940614,121.0410436
033860,14.5007016,120.9915488
033870,14.5436995,120.9946503
033880,14.5605151,121.0767129
033890,9.7376025,118.7350414
033900,14.6509905,121.0486155
033905,14.7323254,121.1464926
033955,15.0267575,120.6868645
033957,14.8110432,121.0491569
033971,14.3595,121.0473
033974,14.3143529,121.112131
034010,14.5266254,121.074403
034030,15.485997,120.589556
034035,14.5577984,121.1399608
034060,14.5711849,121.0241195
034070,6.9046004,122.0763695
034090,53.132398,23.1591679
034110,53.1219648,18.0002529
034170,54.347629,18.6452324
034240,50.2598987,19.0215852
034270,50.0619474,19.9368564
034290,51.7687323,19.4569911
034300,51.250559,22.5701022
034340,52.4082663,16.9335199
034410,53.4301818,14.5509623
034460,52.2319237,21.0067265
034480,51.1089776,17.0326689
034560,38.7077507,-9.1365919
034600,11.861324,-15.583055
034710,25.296619,51.434626
034720,25.2856329,51.5264162
034800,45.6523093,25.6102746
034810,44.4361414,26.1027202
034830,46.769379,23.5899542
034840,44.1724166,28.6208197
034850,44.3190159,23.7965614
034880,45.4338215,28.0549395
034890,47.161494,27.5840504
034960,45.7973912,24.1519202
034980,45.7538355,21.2257474
035050,64.543022,40.537121
035100,46.349854,48.031567
035130,53.347402,83.7784496
035150,50.595299,36.586933
035210,53.2423778,34.3668288
035230,56.1307195,47.2449597
035240,55.1598408,61.4025547
035250,59.128696,37.916389
035270,52.033409,113.500893
035310,56.839104,60.60825
035370,43.3197031,45.6934308
035400,52.289597,104.280586
035410,56.9984452,40.9737394
035420,56.866557,53.2094166
035430,54.70649,20.51095
035440,54.5101087,36.2598115
035480,55.7823547,49.1242266
035490,55.355125,86.087234
035500,48.481403,135.076935
035530,58.6035257,49.6639029
035580,50.550877,137.020782
035620,57.7679158,40.9269141
035630,56.374603,41.311676
035640,45.0352566,38.9764814
035650,56.0090968,92.8725147
035660,55.45435,65.321877
035670,51.739433,36.179604
035710,52.6041877,39.5936899
035740,53.4242184,58.983136
035760,42.9830241,47.5048717
035800,55.4033937,38.5070172
035810,68.970665,33.07497
035840,55.7420117,52.3992173
035860,43.4883695,43.6105602
035920,60.9339411,76.5814274
035930,56.328571,44.003506
035940,57.905149,59.9508466
036010,53.757607,87.136101
036030,44.7239578,37.7690711
036050,55.0282171,82.9234509
036100,54.9395877,73.3864834
036120,52.9685433,36.0692477
036130,51.767452,55.097118
036150,53.200001,45
036190,61.790039,34.390007
036240,47.2213858,39.7114196
036260,54.6295687,39.7425039
036300,54.18671,45.18383
036320,51.530018,46.034683
036400,54.77897,32.0471812
036410,43.5912863,39.728483
036430,59.938732,30.316229
036450,45.0433245,41.9690934
036460,53.632374,55.952259
036470,61.254032,73.3964
036500,47.2153657,38.9285216
036510,52.72879,41.45536
036530,53.5218536,49.3747573
036540,56.488712,84.952324
036550,54.1930321,37.61754
036560,56.858675,35.9208284
036570,57.153534,65.542274
036580,56.3775489,59.1199645
036600,51.8357841,107.5839105
036610,54.3107593,48.3642771
036680,43.03667,44.66778
036690,56.1288899,40.4075203
036700,43.1150678,131.8855768
036720,48.7081906,44.5153353
036730,59.218876,39.893276
036740,48.782102,44.7779843
036760,55.744579,37.6011029
036780,62.027287,129.732086
036790,57.6263877,39.8933705
036800,56.6328248,47.8972462
036890,-1.9296543,30.1347561
036990,26.4367824,50.1039991
037010,25.3696585,49.5865224
037020,25.407952,49.6616357
037060,22.292222,46.738889
037110,21.270278,40.415833
037120,26.331667,43.971667
037130,28.4328084,45.9627527
037140,27.5208716,41.6985992
037150,21.5822247,39.1640396
037170,18.266667,42.75
037180,21.420847,39.826869
037190,17.466667,44.1
037200,24.6319692,46.7150648
037220,28.4012536,36.567049
037250,14.693425,-17.447938
037260,14.654562,-16.227822
037270,14.7771207,-17.390071
037280,14.138815,-16.076391
037290,14.411794,-16.9657124
037300,14.751544,-17.396413
037310,14.716417,-17.273844
037320,16.0280445,-16.504868600000002
037330,14.791461,-16.925605
037340,12.5634929,-16.2724609
037350,44.8106196,20.4764939
037420,45.2551338,19.8451756
037490,8.479004,-13.26795
037500,1.2904753,103.8520359
037510,48.1516988,17.1093063
037770,46.0499803,14.5068602
037810,-26.1930356,28.308237599999998
037820,-29.116395,26.215496
037830,-26.2124639,28.2617471
037850,-33.928992,18.417396
037880,-29.861825,31.009909
037940,-26.205,28.049722
037970,-26.0964372,28.2336325
038050,-29.6,30.3788889
038060,-33.9617051,25.6207519
038070,-25.7459374,28.1879444
038080,-26.1563889,27.8858333
038110,-26.2227778,27.89
038140,-29.9525,30.900278
038150,-26.6747222,27.9261111
038170,-20.1560599,28.5887063
038180,-18.0143462,31.0726737
038200,-17.831773,31.045686
038210,-18.974656,32.670473
038270,38.353738,-0.4901846
038320,41.3828939,2.1774322
038330,43.2630051,-2.9349915
038450,43.5140354,-5.6867486
038470,41.3598601,2.0997927
038570,40.4167047,-3.7035825
038580,36.7213028,-4.4216366
038620,37.9899735,-1.129133
038660,28.128874,-15.4349448
038750,37.3886303,-5.9953403
038790,39.4699014,-0.3759513
038800,41.6521328,-4.728562
038810,42.2376602,-8.7247205
039010,57.7072326,11.9670171
039050,55.6052931,13.0001566
039080,59.3251172,18.0710935
039130,47.5581077,7.5878261
039140,46.9482713,7.4514512
039150,46.2017559,6.1466014
039160,46.5218269,6.6327025
039220,47.3723941,8.5423328
039320,38.5425835,68.8152132
039340,13.7394178,100.5166936
039350,15.0025934,103.1003484
039390,18.790876,98.988048
039400,19.9024103,99.8385395
039410,13.3658434,100.9889619
039420,16.4320082,103.506929
039440,14.0249954,99.5333293
039450,16.4346313,102.844785
039460,18.2933646,99.4945253
039490,18.5776383,99.0069034
039510,13.8198186,100.0583846
039520,14.9711601,102.0870812
039540,8.4321444,99.9638643
039580,13.8608545,100.5133388
039590,14.0165371,100.5321597
039660,14.3560372,100.5722073
039680,7.887994,98.3918736
039700,13.5407196,99.8178536
039710,12.6817905,101.277765
039720,16.056247,103.653095
039730,17.1660016,104.1519383
039735,17.1623692,104.1444159
039740,13.5964801,100.5997041
039745,13.5497782,100.2742813
039780,7.1979038,100.5981483
039810,9.1415643,99.329055
039850,15.226428,104.8581711
039860,17.3983097,102.7920407
039880,6.130419,1.215829
040015,35.7398399,10.7986953
040040,36.800108,10.184794
040840,37.9388659,58.3891199
040900,0.3177137,32.5813539
040902,0.4003408,32.6391845
040904,0.2116515,32.5776859
040909,0.365816,32.529226
040950,49.4447888,32.0587805
040960,51.4930039,31.2986895
040970,48.2864702,25.9376532
040990,48.4680221,35.0417711
041000,48.0158753,37.8013407
041030,48.3085337,38.0627285
041070,49.9914255,36.2722661
041080,46.6508682,32.6023028
041100,50.4500336,30.5241361
041180,48.5717084,39.2973153
041200,49.841952,24.0315921
041220,48.0566374,37.9377778
041230,47.1286047,37.579094
041250,46.9737705,31.9853819
041270,46.4852419,30.7433894
041290,49.5897423,34.5507948
041320,44.5949987,33.5291414
041340,44.9521457,34.1024858
041370,50.9009105,34.8087695
041400,49.2320162,28.467975
041410,47.8507859,35.1182867
041420,50.2598298,28.6692345
041430,41.9960924,21.4316495
041450,31.199004,29.894378
041460,27.1789455,31.1890716
041470,24.091071,32.897306
041520,30.9723517,31.1683002
041530,29.3073841,30.8398896
041540,30.0170059,31.2134513
041550,30.088512,31.215927
041560,30.6043775,32.2770825
041600,31.037566,31.38649
041620,31.263235,32.305505
041660,29.974498,32.537086
041670,30.7833666,30.9982536
041680,30.5853431,31.5035127
041870,54.5964411,-5.9302761
041900,53.3943509,-3.0191569
041910,52.4796992,-1.9026911
041940,53.8245483,-3.03732
041980,53.7944229,-1.7519186
042040,50.80691,-0.53782
042050,51.4538022,-2.5972985
042160,51.4816546,-3.1791934
042300,52.4081812,-1.510477
042310,52.4615835,-1.4767885
042400,52.9212617,-1.4761491
042590,55.9521476,-3.1889908
042710,55.8611389,-4.2501672
042980,53.7435722,-0.3394758
043070,53.7974185,-1.5437941
043080,52.6361398,-1.1330789000000001
043120,53.407154,-2.991665
043130,51.5073219,-0.1276474
043180,53.4794892,-2.2451148
043320,54.9738474,-1.6131572
043390,55.8831903,-3.9462822
043470,52.9534161,-1.1492773
043600,53.7589938,-2.7051618
043620,51.4206091,-0.9879644
